date,iso3,country,confirmed
2020-04-03,SMR,San Marino,245
2020-04-04,SMR,San Marino,259
2020-04-05,SMR,San Marino,266
2020-04-06,SMR,San Marino,266
2020-04-07,SMR,San Marino,279
2020-04-08,SMR,San Marino,279
2020-04-09,SMR,San Marino,333
2020-04-10,SMR,San Marino,344
2020-04-11,SMR,San Marino,356
2020-04-12,SMR,San Marino,356
2020-04-13,SMR,San Marino,356
2020-04-14,SMR,San Marino,371
2020-04-15,SMR,San Marino,372
2020-04-16,SMR,San Marino,426
2020-04-17,SMR,San Marino,435
2020-04-18,SMR,San Marino,455
2020-04-19,SMR,San Marino,461
2020-04-20,SMR,San Marino,462
2020-04-21,SMR,San Marino,476
2020-04-22,SMR,San Marino,488
2020-04-23,SMR,San Marino,501
2020-04-24,SMR,San Marino,513
2020-04-25,SMR,San Marino,513
2020-04-26,SMR,San Marino,538
2020-04-27,SMR,San Marino,538
2020-04-28,SMR,San Marino,553
2020-04-29,SMR,San Marino,563
2020-04-30,SMR,San Marino,569
2020-05-01,SMR,San Marino,580
2020-05-02,SMR,San Marino,580
2020-01-24,,Sao Tome and Principe,0
2020-01-25,,Sao Tome and Principe,0
2020-01-26,,Sao Tome and Principe,0
2020-01-27,,Sao Tome and Principe,0
2020-01-28,,Sao Tome and Principe,0
2020-01-29,,Sao Tome and Principe,0
2020-01-30,,Sao Tome and Principe,0
2020-01-31,,Sao Tome and Principe,0
2020-02-01,,Sao Tome and Principe,0
2020-02-02,,Sao Tome and Principe,0
2020-02-03,,Sao Tome and Principe,0
2020-02-04,,Sao Tome and Principe,0
2020-02-05,,Sao Tome and Principe,0
2020-02-06,,Sao Tome and Principe,0
2020-02-07,,Sao Tome and Principe,0
2020-02-08,,Sao Tome and Principe,0
2020-02-09,,Sao Tome and Principe,0
2020-02-10,,Sao Tome and Principe,0
2020-02-11,,Sao Tome and Principe,0
2020-02-12,,Sao Tome and Principe,0
2020-02-13,,Sao Tome and Principe,0
2020-02-14,,Sao Tome and Principe,0
2020-02-15,,Sao Tome and Principe,0
2020-02-16,,Sao Tome and Principe,0
2020-02-17,,Sao Tome and Principe,0
2020-02-18,,Sao Tome and Principe,0
2020-02-19,,Sao Tome and Principe,0
2020-02-20,,Sao Tome and Principe,0
2020-02-21,,Sao Tome and Principe,0
2020-02-22,,Sao Tome and Principe,0
2020-02-23,,Sao Tome and Principe,0
2020-02-24,,Sao Tome and Principe,0
2020-02-25,,Sao Tome and Principe,0
2020-02-26,,Sao Tome and Principe,0
2020-02-27,,Sao Tome and Principe,0
2020-02-28,,Sao Tome and Principe,0
2020-02-29,,Sao Tome and Principe,0
2020-03-01,,Sao Tome and Principe,0
2020-03-02,,Sao Tome and Principe,0
2020-03-03,,Sao Tome and Principe,0
2020-03-04,,Sao Tome and Principe,0
2020-03-05,,Sao Tome and Principe,0
2020-03-06,,Sao Tome and Principe,0
2020-03-07,,Sao Tome and Principe,0
2020-03-08,,Sao Tome and Principe,0
2020-03-09,,Sao Tome and Principe,0
2020-03-10,,Sao Tome and Principe,0
2020-03-11,,Sao Tome and Principe,0
2020-03-12,,Sao Tome and Principe,0
2020-03-13,,Sao Tome and Principe,0
2020-03-14,,Sao Tome and Principe,0
2020-03-15,,Sao Tome and Principe,0
2020-03-16,,Sao Tome and Principe,0
2020-03-17,,Sao Tome and Principe,0
2020-03-18,,Sao Tome and Principe,0
2020-03-19,,Sao Tome and Principe,0
2020-03-20,,Sao Tome and Principe,0
2020-03-21,,Sao Tome and Principe,0
2020-03-22,,Sao Tome and Principe,0
2020-03-23,,Sao Tome and Principe,0
2020-03-24,,Sao Tome and Principe,0
2020-03-25,,Sao Tome and Principe,0
2020-03-26,,Sao Tome and Principe,0
2020-03-27,,Sao Tome and Principe,0
2020-03-28,,Sao Tome and Principe,0
2020-03-29,,Sao Tome and Principe,0
2020-03-30,,Sao Tome and Principe,0
2020-03-31,,Sao Tome and Principe,0
2020-04-01,,Sao Tome and Principe,0
2020-04-02,,Sao Tome and Principe,0
2020-04-03,,Sao Tome and Principe,0
2020-04-04,,Sao Tome and Principe,0
2020-04-05,,Sao Tome and Principe,0
2020-04-06,,Sao Tome and Principe,4
2020-04-07,,Sao Tome and Principe,4
2020-04-08,,Sao Tome and Principe,4
2020-04-09,,Sao Tome and Principe,4
2020-04-10,,Sao Tome and Principe,4
2020-04-11,,Sao Tome and Principe,4
2020-04-12,,Sao Tome and Principe,4
2020-04-13,,Sao Tome and Principe,4
2020-04-14,,Sao Tome and Principe,4
2020-04-15,,Sao Tome and Principe,4
2020-04-16,,Sao Tome and Principe,4
2020-04-17,,Sao Tome and Principe,4
2020-04-18,,Sao Tome and Principe,4
2020-04-19,,Sao Tome and Principe,4
2020-04-20,,Sao Tome and Principe,4
2020-04-21,,Sao Tome and Principe,4
2020-04-22,,Sao Tome and Principe,4
2020-04-23,,Sao Tome and Principe,4
2020-04-24,,Sao Tome and Principe,4
2020-04-25,,Sao Tome and Principe,4
2020-04-26,,Sao Tome and Principe,4
2020-04-27,,Sao Tome and Principe,4
2020-04-28,,Sao Tome and Principe,8
2020-04-29,,Sao Tome and Principe,8
2020-04-30,,Sao Tome and Principe,14
2020-05-01,,Sao Tome and Principe,16
2020-05-02,,Sao Tome and Principe,16
2020-01-24,RU-SAR,Saratov oblast,0
2020-01-25,RU-SAR,Saratov oblast,0
2020-01-26,RU-SAR,Saratov oblast,0
2020-01-27,RU-SAR,Saratov oblast,0
2020-01-28,RU-SAR,Saratov oblast,0
2020-01-29,RU-SAR,Saratov oblast,0
2020-01-30,RU-SAR,Saratov oblast,0
2020-01-31,RU-SAR,Saratov oblast,0
2020-02-01,RU-SAR,Saratov oblast,0
2020-02-02,RU-SAR,Saratov oblast,0
2020-02-03,RU-SAR,Saratov oblast,0
2020-02-04,RU-SAR,Saratov oblast,0
2020-02-05,RU-SAR,Saratov oblast,0
2020-02-06,RU-SAR,Saratov oblast,0
2020-02-07,RU-SAR,Saratov oblast,0
2020-02-08,RU-SAR,Saratov oblast,0
2020-02-09,RU-SAR,Saratov oblast,0
2020-02-10,RU-SAR,Saratov oblast,0
2020-02-11,RU-SAR,Saratov oblast,0
2020-02-12,RU-SAR,Saratov oblast,0
2020-02-13,RU-SAR,Saratov oblast,0
2020-02-14,RU-SAR,Saratov oblast,0
2020-02-15,RU-SAR,Saratov oblast,0
2020-02-16,RU-SAR,Saratov oblast,0
2020-02-17,RU-SAR,Saratov oblast,0
2020-02-18,RU-SAR,Saratov oblast,0
2020-02-19,RU-SAR,Saratov oblast,0
2020-02-20,RU-SAR,Saratov oblast,0
2020-02-21,RU-SAR,Saratov oblast,0
2020-02-22,RU-SAR,Saratov oblast,0
2020-02-23,RU-SAR,Saratov oblast,0
2020-02-24,RU-SAR,Saratov oblast,0
2020-02-25,RU-SAR,Saratov oblast,0
2020-02-26,RU-SAR,Saratov oblast,0
2020-02-27,RU-SAR,Saratov oblast,0
2020-02-28,RU-SAR,Saratov oblast,0
2020-02-29,RU-SAR,Saratov oblast,0
2020-03-01,RU-SAR,Saratov oblast,0
2020-03-02,RU-SAR,Saratov oblast,0
2020-03-03,RU-SAR,Saratov oblast,0
2020-03-04,RU-SAR,Saratov oblast,0
2020-03-05,RU-SAR,Saratov oblast,0
2020-03-06,RU-SAR,Saratov oblast,0
2020-03-07,RU-SAR,Saratov oblast,0
2020-03-08,RU-SAR,Saratov oblast,0
2020-03-09,RU-SAR,Saratov oblast,0
2020-03-10,RU-SAR,Saratov oblast,0
2020-03-11,RU-SAR,Saratov oblast,0
2020-03-12,RU-SAR,Saratov oblast,0
2020-03-13,RU-SAR,Saratov oblast,0
2020-03-14,RU-SAR,Saratov oblast,0
2020-03-15,RU-SAR,Saratov oblast,0
2020-03-16,RU-SAR,Saratov oblast,0
2020-03-17,RU-SAR,Saratov oblast,0
2020-03-18,RU-SAR,Saratov oblast,0
2020-03-19,RU-SAR,Saratov oblast,1
2020-03-20,RU-SAR,Saratov oblast,1
2020-03-21,RU-SAR,Saratov oblast,1
2020-03-22,RU-SAR,Saratov oblast,1
2020-03-23,RU-SAR,Saratov oblast,1
2020-03-24,RU-SAR,Saratov oblast,1
2020-03-25,RU-SAR,Saratov oblast,1
2020-03-26,RU-SAR,Saratov oblast,1
2020-03-27,RU-SAR,Saratov oblast,1
2020-03-28,RU-SAR,Saratov oblast,2
2020-03-29,RU-SAR,Saratov oblast,2
2020-03-30,RU-SAR,Saratov oblast,4
2020-03-31,RU-SAR,Saratov oblast,4
2020-04-01,RU-SAR,Saratov oblast,15
2020-04-02,RU-SAR,Saratov oblast,15
2020-04-03,RU-SAR,Saratov oblast,19
2020-04-04,RU-SAR,Saratov oblast,19
2020-04-05,RU-SAR,Saratov oblast,19
2020-04-06,RU-SAR,Saratov oblast,19
2020-04-07,RU-SAR,Saratov oblast,25
2020-04-08,RU-SAR,Saratov oblast,26
2020-04-09,RU-SAR,Saratov oblast,30
2020-04-10,RU-SAR,Saratov oblast,34
2020-04-11,RU-SAR,Saratov oblast,35
2020-04-12,RU-SAR,Saratov oblast,42
2020-04-13,RU-SAR,Saratov oblast,44
2020-04-14,RU-SAR,Saratov oblast,49
2020-04-15,RU-SAR,Saratov oblast,56
2020-04-16,RU-SAR,Saratov oblast,70
2020-04-17,RU-SAR,Saratov oblast,87
2020-04-18,RU-SAR,Saratov oblast,98
2020-04-19,RU-SAR,Saratov oblast,114
2020-04-20,RU-SAR,Saratov oblast,142
2020-04-21,RU-SAR,Saratov oblast,168
2020-04-22,RU-SAR,Saratov oblast,190
2020-04-23,RU-SAR,Saratov oblast,229
2020-04-24,RU-SAR,Saratov oblast,245
2020-04-25,RU-SAR,Saratov oblast,265
2020-04-26,RU-SAR,Saratov oblast,305
2020-04-27,RU-SAR,Saratov oblast,327
2020-04-28,RU-SAR,Saratov oblast,359
2020-04-29,RU-SAR,Saratov oblast,392
2020-04-30,RU-SAR,Saratov oblast,438
2020-05-01,RU-SAR,Saratov oblast,487
2020-05-02,RU-SAR,Saratov oblast,535
2020-01-24,SAU,Saudi Arabia,0
2020-01-25,SAU,Saudi Arabia,0
2020-01-26,SAU,Saudi Arabia,0
2020-01-27,SAU,Saudi Arabia,0
2020-01-28,SAU,Saudi Arabia,0
2020-01-29,SAU,Saudi Arabia,0
2020-01-30,SAU,Saudi Arabia,0
2020-01-31,SAU,Saudi Arabia,0
2020-02-01,SAU,Saudi Arabia,0
2020-02-02,SAU,Saudi Arabia,0
2020-02-03,SAU,Saudi Arabia,0
2020-02-04,SAU,Saudi Arabia,0
2020-02-05,SAU,Saudi Arabia,0
2020-02-06,SAU,Saudi Arabia,0
2020-02-07,SAU,Saudi Arabia,0
2020-02-08,SAU,Saudi Arabia,0
2020-02-09,SAU,Saudi Arabia,0
2020-02-10,SAU,Saudi Arabia,0
2020-02-11,SAU,Saudi Arabia,0
2020-02-12,SAU,Saudi Arabia,0
2020-02-13,SAU,Saudi Arabia,0
2020-02-14,SAU,Saudi Arabia,0
2020-02-15,SAU,Saudi Arabia,0
2020-02-16,SAU,Saudi Arabia,0
2020-02-17,SAU,Saudi Arabia,0
2020-02-18,SAU,Saudi Arabia,0
2020-02-19,SAU,Saudi Arabia,0
2020-02-20,SAU,Saudi Arabia,0
2020-02-21,SAU,Saudi Arabia,0
2020-02-22,SAU,Saudi Arabia,0
2020-02-23,SAU,Saudi Arabia,0
2020-02-24,SAU,Saudi Arabia,0
2020-02-25,SAU,Saudi Arabia,0
2020-02-26,SAU,Saudi Arabia,0
2020-02-27,SAU,Saudi Arabia,0
2020-02-28,SAU,Saudi Arabia,0
2020-02-29,SAU,Saudi Arabia,0
2020-03-01,SAU,Saudi Arabia,0
2020-03-02,SAU,Saudi Arabia,1
2020-03-03,SAU,Saudi Arabia,1
2020-03-04,SAU,Saudi Arabia,1
2020-03-05,SAU,Saudi Arabia,5
2020-03-06,SAU,Saudi Arabia,5
2020-03-07,SAU,Saudi Arabia,5
2020-03-08,SAU,Saudi Arabia,11
2020-03-09,SAU,Saudi Arabia,15
2020-03-10,SAU,Saudi Arabia,20
2020-03-11,SAU,Saudi Arabia,21
2020-03-12,SAU,Saudi Arabia,45
2020-03-13,SAU,Saudi Arabia,86
2020-03-14,SAU,Saudi Arabia,103
2020-03-15,SAU,Saudi Arabia,103
2020-03-16,SAU,Saudi Arabia,118
2020-03-17,SAU,Saudi Arabia,171
2020-03-18,SAU,Saudi Arabia,171
2020-03-19,SAU,Saudi Arabia,274
2020-03-20,SAU,Saudi Arabia,344
2020-03-21,SAU,Saudi Arabia,392
2020-03-22,SAU,Saudi Arabia,511
2020-03-23,SAU,Saudi Arabia,562
2020-03-24,SAU,Saudi Arabia,767
2020-03-25,SAU,Saudi Arabia,900
2020-03-26,SAU,Saudi Arabia,1012
2020-03-27,SAU,Saudi Arabia,1104
2020-03-28,SAU,Saudi Arabia,1203
2020-03-29,SAU,Saudi Arabia,1299
2020-03-30,SAU,Saudi Arabia,1453
2020-03-31,SAU,Saudi Arabia,1563
2020-04-01,SAU,Saudi Arabia,1720
2020-04-02,SAU,Saudi Arabia,1885
2020-04-03,SAU,Saudi Arabia,2039
2020-04-04,SAU,Saudi Arabia,2179
2020-04-05,SAU,Saudi Arabia,2402
2020-04-06,SAU,Saudi Arabia,2605
2020-04-07,SAU,Saudi Arabia,2795
2020-04-08,SAU,Saudi Arabia,2932
2020-04-09,SAU,Saudi Arabia,3287
2020-04-10,SAU,Saudi Arabia,3651
2020-04-11,SAU,Saudi Arabia,4033
2020-04-12,SAU,Saudi Arabia,4462
2020-04-13,SAU,Saudi Arabia,4934
2020-04-14,SAU,Saudi Arabia,5369
2020-04-15,SAU,Saudi Arabia,5862
2020-04-16,SAU,Saudi Arabia,6380
2020-04-17,SAU,Saudi Arabia,7142
2020-04-18,SAU,Saudi Arabia,8274
2020-04-19,SAU,Saudi Arabia,9362
2020-04-20,SAU,Saudi Arabia,10484
2020-04-21,SAU,Saudi Arabia,11631
2020-04-22,SAU,Saudi Arabia,12772
2020-04-23,SAU,Saudi Arabia,13930
2020-04-24,SAU,Saudi Arabia,15102
2020-04-25,SAU,Saudi Arabia,16299
2020-04-26,SAU,Saudi Arabia,17522
2020-04-27,SAU,Saudi Arabia,18811
2020-04-28,SAU,Saudi Arabia,20077
2020-04-29,SAU,Saudi Arabia,21402
2020-04-30,SAU,Saudi Arabia,22753
2020-05-01,SAU,Saudi Arabia,24097
2020-05-02,SAU,Saudi Arabia,24097
2020-01-24,SEN,Senegal,0
2020-01-25,SEN,Senegal,0
2020-01-26,SEN,Senegal,0
2020-01-27,SEN,Senegal,0
2020-01-28,SEN,Senegal,0
2020-01-29,SEN,Senegal,0
2020-01-30,SEN,Senegal,0
2020-01-31,SEN,Senegal,0
2020-02-01,SEN,Senegal,0
2020-02-02,SEN,Senegal,0
2020-02-03,SEN,Senegal,0
2020-02-04,SEN,Senegal,0
2020-02-05,SEN,Senegal,0
2020-02-06,SEN,Senegal,0
2020-02-07,SEN,Senegal,0
2020-02-08,SEN,Senegal,0
2020-02-09,SEN,Senegal,0
2020-02-10,SEN,Senegal,0
2020-02-11,SEN,Senegal,0
2020-02-12,SEN,Senegal,0
2020-02-13,SEN,Senegal,0
2020-02-14,SEN,Senegal,0
2020-02-15,SEN,Senegal,0
2020-02-16,SEN,Senegal,0
2020-02-17,SEN,Senegal,0
2020-02-18,SEN,Senegal,0
2020-02-19,SEN,Senegal,0
2020-02-20,SEN,Senegal,0
2020-02-21,SEN,Senegal,0
2020-02-22,SEN,Senegal,0
2020-02-23,SEN,Senegal,0
2020-02-24,SEN,Senegal,0
2020-02-25,SEN,Senegal,0
2020-02-26,SEN,Senegal,0
2020-02-27,SEN,Senegal,0
2020-02-28,SEN,Senegal,0
2020-02-29,SEN,Senegal,0
2020-03-01,SEN,Senegal,0
2020-03-02,SEN,Senegal,1
2020-03-03,SEN,Senegal,2
2020-03-04,SEN,Senegal,4
2020-03-05,SEN,Senegal,4
2020-03-06,SEN,Senegal,4
2020-03-07,SEN,Senegal,4
2020-03-08,SEN,Senegal,4
2020-03-09,SEN,Senegal,4
2020-03-10,SEN,Senegal,4
2020-03-11,SEN,Senegal,4
2020-03-12,SEN,Senegal,4
2020-03-13,SEN,Senegal,10
2020-03-14,SEN,Senegal,10
2020-03-15,SEN,Senegal,24
2020-03-16,SEN,Senegal,24
2020-03-17,SEN,Senegal,26
2020-03-18,SEN,Senegal,31
2020-03-19,SEN,Senegal,31
2020-03-20,SEN,Senegal,38
2020-03-21,SEN,Senegal,47
2020-03-22,SEN,Senegal,67
2020-03-23,SEN,Senegal,79
2020-03-24,SEN,Senegal,86
2020-03-25,SEN,Senegal,99
2020-03-26,SEN,Senegal,105
2020-03-27,SEN,Senegal,119
2020-03-28,SEN,Senegal,130
2020-03-29,SEN,Senegal,142
2020-03-30,SEN,Senegal,162
2020-03-31,SEN,Senegal,175
2020-04-01,SEN,Senegal,190
2020-04-02,SEN,Senegal,195
2020-04-03,SEN,Senegal,207
2020-04-04,SEN,Senegal,219
2020-04-05,SEN,Senegal,222
2020-04-06,SEN,Senegal,226
2020-04-07,SEN,Senegal,237
2020-04-08,SEN,Senegal,244
2020-04-09,SEN,Senegal,250
2020-04-10,SEN,Senegal,265
2020-04-11,SEN,Senegal,278
2020-04-12,SEN,Senegal,280
2020-04-13,SEN,Senegal,291
2020-04-14,SEN,Senegal,299
2020-04-15,SEN,Senegal,314
2020-04-16,SEN,Senegal,335
2020-04-17,SEN,Senegal,342
2020-04-18,SEN,Senegal,350
2020-04-19,SEN,Senegal,367
2020-04-20,SEN,Senegal,377
2020-04-21,SEN,Senegal,412
2020-04-22,SEN,Senegal,442
2020-04-23,SEN,Senegal,479
2020-04-24,SEN,Senegal,545
2020-04-25,SEN,Senegal,614
2020-04-26,SEN,Senegal,671
2020-04-27,SEN,Senegal,736
2020-04-28,SEN,Senegal,823
2020-04-29,SEN,Senegal,882
2020-04-30,SEN,Senegal,933
2020-05-01,SEN,Senegal,1024
2020-05-02,SEN,Senegal,1024
2020-01-24,SRB,Serbia,0
2020-01-25,SRB,Serbia,0
2020-01-26,SRB,Serbia,0
2020-01-27,SRB,Serbia,0
2020-01-28,SRB,Serbia,0
2020-01-29,SRB,Serbia,0
2020-01-30,SRB,Serbia,0
2020-01-31,SRB,Serbia,0
2020-02-01,SRB,Serbia,0
2020-02-02,SRB,Serbia,0
2020-02-03,SRB,Serbia,0
2020-02-04,SRB,Serbia,0
2020-02-05,SRB,Serbia,0
2020-02-06,SRB,Serbia,0
2020-02-07,SRB,Serbia,0
2020-02-08,SRB,Serbia,0
2020-02-09,SRB,Serbia,0
2020-02-10,SRB,Serbia,0
2020-02-11,SRB,Serbia,0
2020-02-12,SRB,Serbia,0
2020-02-13,SRB,Serbia,0
2020-02-14,SRB,Serbia,0
2020-02-15,SRB,Serbia,0
2020-02-16,SRB,Serbia,0
2020-02-17,SRB,Serbia,0
2020-02-18,SRB,Serbia,0
2020-02-19,SRB,Serbia,0
2020-02-20,SRB,Serbia,0
2020-02-21,SRB,Serbia,0
2020-02-22,SRB,Serbia,0
2020-02-23,SRB,Serbia,0
2020-02-24,SRB,Serbia,0
2020-02-25,SRB,Serbia,0
2020-02-26,SRB,Serbia,0
2020-02-27,SRB,Serbia,0
2020-02-28,SRB,Serbia,0
2020-02-29,SRB,Serbia,0
2020-03-01,SRB,Serbia,0
2020-03-02,SRB,Serbia,0
2020-03-03,SRB,Serbia,0
2020-03-04,SRB,Serbia,0
2020-03-05,SRB,Serbia,0
2020-03-06,SRB,Serbia,1
2020-03-07,SRB,Serbia,1
2020-03-08,SRB,Serbia,1
2020-03-09,SRB,Serbia,1
2020-03-10,SRB,Serbia,5
2020-03-11,SRB,Serbia,12
2020-03-12,SRB,Serbia,19
2020-03-13,SRB,Serbia,35
2020-03-14,SRB,Serbia,46
2020-03-15,SRB,Serbia,48
2020-03-16,SRB,Serbia,55
2020-03-17,SRB,Serbia,65
2020-03-18,SRB,Serbia,83
2020-03-19,SRB,Serbia,103
2020-03-20,SRB,Serbia,135
2020-03-21,SRB,Serbia,171
2020-03-22,SRB,Serbia,222
2020-03-23,SRB,Serbia,249
2020-03-24,SRB,Serbia,303
2020-03-25,SRB,Serbia,384
2020-03-26,SRB,Serbia,384
2020-03-27,SRB,Serbia,457
2020-03-28,SRB,Serbia,659
2020-03-29,SRB,Serbia,741
2020-03-30,SRB,Serbia,785
2020-03-31,SRB,Serbia,900
2020-04-01,SRB,Serbia,1060
2020-04-02,SRB,Serbia,1171
2020-04-03,SRB,Serbia,1476
2020-04-04,SRB,Serbia,1624
2020-04-05,SRB,Serbia,1908
2020-04-06,SRB,Serbia,2200
2020-04-07,SRB,Serbia,2447
2020-04-08,SRB,Serbia,2666
2020-04-09,SRB,Serbia,2867
2020-04-10,SRB,Serbia,3105
2020-04-11,SRB,Serbia,3380
2020-04-12,SRB,Serbia,3630
2020-04-13,SRB,Serbia,4054
2020-04-14,SRB,Serbia,4465
2020-04-15,SRB,Serbia,4873
2020-04-16,SRB,Serbia,5318
2020-04-17,SRB,Serbia,5690
2020-04-18,SRB,Serbia,5994
2020-04-19,SRB,Serbia,6318
2020-04-20,SRB,Serbia,6630
2020-04-21,SRB,Serbia,6890
2020-04-22,SRB,Serbia,7144
2020-04-23,SRB,Serbia,7276
2020-04-24,SRB,Serbia,7483
2020-04-25,SRB,Serbia,7779
2020-04-26,SRB,Serbia,8042
2020-04-27,SRB,Serbia,8275
2020-04-28,SRB,Serbia,8497
2020-04-29,SRB,Serbia,8724
2020-04-30,SRB,Serbia,9009
2020-05-01,SRB,Serbia,9009
2020-05-02,SRB,Serbia,9009
2020-01-24,UA-40,Sevastopol,0
2020-01-25,UA-40,Sevastopol,0
2020-01-26,UA-40,Sevastopol,0
2020-01-27,UA-40,Sevastopol,0
2020-01-28,UA-40,Sevastopol,0
2020-01-29,UA-40,Sevastopol,0
2020-01-30,UA-40,Sevastopol,0
2020-01-31,UA-40,Sevastopol,0
2020-02-01,UA-40,Sevastopol,0
2020-02-02,UA-40,Sevastopol,0
2020-02-03,UA-40,Sevastopol,0
2020-02-04,UA-40,Sevastopol,0
2020-02-05,UA-40,Sevastopol,0
2020-02-06,UA-40,Sevastopol,0
2020-02-07,UA-40,Sevastopol,0
2020-02-08,UA-40,Sevastopol,0
2020-02-09,UA-40,Sevastopol,0
2020-02-10,UA-40,Sevastopol,0
2020-02-11,UA-40,Sevastopol,0
2020-02-12,UA-40,Sevastopol,0
2020-02-13,UA-40,Sevastopol,0
2020-02-14,UA-40,Sevastopol,0
2020-02-15,UA-40,Sevastopol,0
2020-02-16,UA-40,Sevastopol,0
2020-02-17,UA-40,Sevastopol,0
2020-02-18,UA-40,Sevastopol,0
2020-02-19,UA-40,Sevastopol,0
2020-02-20,UA-40,Sevastopol,0
2020-02-21,UA-40,Sevastopol,0
2020-02-22,UA-40,Sevastopol,0
2020-02-23,UA-40,Sevastopol,0
2020-02-24,UA-40,Sevastopol,0
2020-02-25,UA-40,Sevastopol,0
2020-02-26,UA-40,Sevastopol,0
2020-02-27,UA-40,Sevastopol,0
2020-02-28,UA-40,Sevastopol,0
2020-02-29,UA-40,Sevastopol,0
2020-03-01,UA-40,Sevastopol,0
2020-03-02,UA-40,Sevastopol,0
2020-03-03,UA-40,Sevastopol,0
2020-03-04,UA-40,Sevastopol,0
2020-03-05,UA-40,Sevastopol,0
2020-03-06,UA-40,Sevastopol,0
2020-03-07,UA-40,Sevastopol,0
2020-03-08,UA-40,Sevastopol,0
2020-03-09,UA-40,Sevastopol,0
2020-03-10,UA-40,Sevastopol,0
2020-03-11,UA-40,Sevastopol,0
2020-03-12,UA-40,Sevastopol,0
2020-03-13,UA-40,Sevastopol,0
2020-03-14,UA-40,Sevastopol,0
2020-03-15,UA-40,Sevastopol,0
2020-03-16,UA-40,Sevastopol,0
2020-03-17,UA-40,Sevastopol,0
2020-03-18,UA-40,Sevastopol,0
2020-03-19,UA-40,Sevastopol,0
2020-03-20,UA-40,Sevastopol,0
2020-03-21,UA-40,Sevastopol,0
2020-03-22,UA-40,Sevastopol,0
2020-03-23,UA-40,Sevastopol,0
2020-03-24,UA-40,Sevastopol,0
2020-03-25,UA-40,Sevastopol,0
2020-03-26,UA-40,Sevastopol,0
2020-03-27,UA-40,Sevastopol,0
2020-03-28,UA-40,Sevastopol,0
2020-03-29,UA-40,Sevastopol,0
2020-03-30,UA-40,Sevastopol,0
2020-03-31,UA-40,Sevastopol,5
2020-04-01,UA-40,Sevastopol,5
2020-04-02,UA-40,Sevastopol,5
2020-04-03,UA-40,Sevastopol,5
2020-04-04,UA-40,Sevastopol,5
2020-04-05,UA-40,Sevastopol,5
2020-04-06,UA-40,Sevastopol,5
2020-04-07,UA-40,Sevastopol,5
2020-04-08,UA-40,Sevastopol,5
2020-04-09,UA-40,Sevastopol,5
2020-04-10,UA-40,Sevastopol,5
2020-04-11,UA-40,Sevastopol,6
2020-04-12,UA-40,Sevastopol,6
2020-04-13,UA-40,Sevastopol,6
2020-04-14,UA-40,Sevastopol,7
2020-04-15,UA-40,Sevastopol,8
2020-04-16,UA-40,Sevastopol,8
2020-04-17,UA-40,Sevastopol,12
2020-04-18,UA-40,Sevastopol,12
2020-04-19,UA-40,Sevastopol,13
2020-04-20,UA-40,Sevastopol,17
2020-04-21,UA-40,Sevastopol,18
2020-04-22,UA-40,Sevastopol,19
2020-04-23,UA-40,Sevastopol,25
2020-04-24,UA-40,Sevastopol,25
2020-04-25,UA-40,Sevastopol,26
2020-04-26,UA-40,Sevastopol,31
2020-04-27,UA-40,Sevastopol,34
2020-04-28,UA-40,Sevastopol,37
2020-04-29,UA-40,Sevastopol,77
2020-04-30,UA-40,Sevastopol,78
2020-05-01,UA-40,Sevastopol,85
2020-05-02,UA-40,Sevastopol,86
2020-01-24,SYC,Seychelles,0
2020-01-25,SYC,Seychelles,0
2020-01-26,SYC,Seychelles,0
2020-01-27,SYC,Seychelles,0
2020-01-28,SYC,Seychelles,0
2020-01-29,SYC,Seychelles,0
2020-01-30,SYC,Seychelles,0
2020-01-31,SYC,Seychelles,0
2020-02-01,SYC,Seychelles,0
2020-02-02,SYC,Seychelles,0
2020-02-03,SYC,Seychelles,0
2020-02-04,SYC,Seychelles,0
2020-02-05,SYC,Seychelles,0
2020-02-06,SYC,Seychelles,0
2020-02-07,SYC,Seychelles,0
2020-02-08,SYC,Seychelles,0
2020-02-09,SYC,Seychelles,0
2020-02-10,SYC,Seychelles,0
2020-02-11,SYC,Seychelles,0
2020-02-12,SYC,Seychelles,0
2020-02-13,SYC,Seychelles,0
2020-02-14,SYC,Seychelles,0
2020-02-15,SYC,Seychelles,0
2020-02-16,SYC,Seychelles,0
2020-02-17,SYC,Seychelles,0
2020-02-18,SYC,Seychelles,0
2020-02-19,SYC,Seychelles,0
2020-02-20,SYC,Seychelles,0
2020-02-21,SYC,Seychelles,0
2020-02-22,SYC,Seychelles,0
2020-02-23,SYC,Seychelles,0
2020-02-24,SYC,Seychelles,0
2020-02-25,SYC,Seychelles,0
2020-02-26,SYC,Seychelles,0
2020-02-27,SYC,Seychelles,0
2020-02-28,SYC,Seychelles,0
2020-02-29,SYC,Seychelles,0
2020-03-01,SYC,Seychelles,0
2020-03-02,SYC,Seychelles,0
2020-03-03,SYC,Seychelles,0
2020-03-04,SYC,Seychelles,0
2020-03-05,SYC,Seychelles,0
2020-03-06,SYC,Seychelles,0
2020-03-07,SYC,Seychelles,0
2020-03-08,SYC,Seychelles,0
2020-03-09,SYC,Seychelles,0
2020-03-10,SYC,Seychelles,0
2020-03-11,SYC,Seychelles,0
2020-03-12,SYC,Seychelles,0
2020-03-13,SYC,Seychelles,0
2020-03-14,SYC,Seychelles,2
